game,name,score,place,timeout
4975,g6,90,2nd,no
4975,g4,69,3rd,no
4975,g2,21,4th,no
4976,g3,175,1st,no
4976,g1,153,2nd,no
4976,g7,106,3rd,no
4976,g2,65,4th,no
4977,g2,176,1st,no
4979,g3,155,2nd,no
4979,g4,67,3rd,no
4979,g2,12,4th,no
4980,g2,152,1st,no
4982,g6,141,2nd,no
4982,g2,93,3rd,no
4982,g7,38,4th,no
4983,g1,143,1st,no
4985,g6,107,2nd,no
4985,g4,94,3rd,no
4985,g7,5,4th,no
4986,g8,192,1st,no
4988,g1,162,2nd,no
4988,g8,67,3rd,no
4988,g4,20,4th,no
4989,g3,242,1st,no
4989,g2,139,2nd,no
4989,g8,78,3rd,no
4989,g4,40,4th,no
4990,g2,164,1st,no
4990,g6,126,2nd,no
4990,g8,125,3rd,no
4990,g1,84,4th,no
4991,g3,134,1st,no
4992,g6,141,2nd,no
4992,g8,95,3rd,no
4992,g2,53,4th,no
4993,g1,171,1st,no
4993,g6,113,2nd,no
4993,g8,113,2nd,no
4993,g4,102,4th,no
4994,g8,171,1st,no
4994,g2,148,2nd,no
4994,g6,109,3rd,no
4994,g4,72,4th,no
4995,g3,137,1st,no
4996,g1,105,2nd,yes
4996,g2,26,3rd,yes
4996,g7,2,4th,no
4997,g3,218,1st,no
4998,g8,117,2nd,no
4998,g7,86,3rd,no
4998,g2,18,4th,no
4999,g7,157,1st,no
5001,g8,163,2nd,no
5001,g4,72,3rd,no
5001,g7,1,4th,no
5002,g8,183,1st,no
5002,g6,134,2nd,no
5002,g1,111,3rd,no
5002,g7,71,4th,no
5003,g8,147,1st,yes
5003,g6,124,2nd,no
5003,g2,11,3rd,yes
5003,g7,1,4th,no
5004,g8,210,1st,no
5004,g6,153,2nd,no
5004,g3,88,3rd,no
5004,g7,48,4th,no
5005,g8,149,1st,no
5008,g9,135,2nd,no
5008,g1,131,3rd,no
5008,g4,37,4th,no
5009,g2,166,1st,no
5009,g9,162,2nd,no
5009,g3,139,3rd,no
5009,g4,33,4th,no
5010,g2,153,1st,no
5010,g6,132,2nd,no
5010,g9,108,3rd,no
5010,g1,106,4th,no
5011,g3,143,1st,no
5016,g2,100,2nd,no
5016,g1,95,3rd,no
5016,g7,8,4th,no
5017,g9,199,1st,no
5017,g3,162,2nd,no
5017,g1,137,3rd,no
5017,g7,1,4th,no
5018,g3,172,1st,no
5018,g7,133,2nd,no
5018,g9,120,3rd,no
5018,g2,74,4th,no
5019,g9,152,1st,no
5021,g9,170,2nd,no
5021,g4,76,3rd,no
5021,g7,0,4th,no
5022,g7,141,1st,no
5023,g7,110,2nd,no
5023,g9,109,3rd,no
5023,g6,102,4th,no
5024,g9,141,1st,no
5026,g8,129,2nd,no
5026,g1,120,3rd,no
5026,g2,101,4th,no
5027,g9,136,1st,no
5028,g8,138,2nd,no
5028,g9,108,3rd,no
5028,g2,90,4th,no
5029,g9,158,1st,no
5030,g9,139,2nd,no
5030,g4,95,3rd,no
5030,g2,92,4th,no
5031,g3,168,1st,no
5031,g9,149,2nd,no
5031,g8,118,3rd,no
5031,g4,64,4th,no
5032,g6,144,1st,no
5033,g6,113,2nd,no
5033,g9,87,3rd,no
5033,g2,83,4th,no
5034,g9,145,1st,no
5034,g6,133,2nd,no
5034,g8,118,3rd,no
5034,g3,103,4th,no
5035,g8,132,1st,no
5036,g8,143,2nd,no
5036,g1,131,3rd,no
5036,g7,15,4th,no
5037,g8,180,1st,no
5037,g2,175,2nd,no
5037,g9,145,3rd,no
5037,g7,0,4th,no
5038,g3,155,1st,no
5038,g8,134,2nd,no
5038,g9,133,3rd,no
5038,g7,78,4th,no
5039,g4,149,1st,no
5040,g6,136,2nd,no
5040,g9,105,3rd,no
5040,g7,101,4th,no
5881,g3,10,1st,no
6022,g3,26,2nd,no
6022,g1,20,3rd,no
6022,g6,17,4th,no
6023,g2,49,1st,no
6024,g1,33,2nd,no
6024,g6,24,3rd,no
6024,g4,1,4th,no
6025,g3,61,1st,no
6026,g2,23,2nd,no
6026,g7,21,3rd,no
6026,g3,20,4th,no
6027,g2,54,1st,no
6029,g3,42,1st,no
6029,g4,16,3rd,no
6029,g7,1,4th,no
6030,g2,48,1st,no
6031,g1,31,2nd,no
6031,g6,26,3rd,no
6031,g7,12,4th,no
6032,g3,40,1st,no
6032,g2,33,2nd,no
6032,g6,28,3rd,no
6032,g7,0,4th,no
6033,g1,44,1st,no
6033,g6,33,2nd,no
6033,g4,20,3rd,no
6033,g7,4,4th,no
6034,g2,62,1st,no
6036,g8,31,2nd,no
6036,g1,22,3rd,no
6036,g2,11,4th,no
6037,g2,48,1st,no
6040,g8,28,1st,no
6040,g1,23,3rd,no
6040,g6,22,4th,no
6041,g3,40,1st,no
6043,g1,28,2nd,no
6043,g8,25,3rd,no
6043,g4,17,4th,no
6044,g8,39,1st,no
6045,g6,28,2nd,no
6045,g8,27,3rd,no
6045,g4,15,4th,no
6046,g8,42,1st,no
6046,g1,41,2nd,no
6046,g2,18,3rd,no
6046,g7,0,4th,no
6047,g8,46,1st,no
6048,g8,30,2nd,no
6048,g2,28,3rd,no
6048,g7,4,4th,no
6049,g8,54,1st,no
6051,g8,32,2nd,no
6051,g4,28,3rd,no
6051,g7,2,4th,no
6052,g6,41,1st,no
6052,g8,32,2nd,no
6052,g7,15,3rd,no
6052,g1,13,4th,no
6053,g8,43,1st,no
6055,g8,29,2nd,no
6055,g4,23,3rd,no
6055,g6,18,4th,no
6056,g3,38,1st,no
6056,g9,34,2nd,no
6056,g2,16,3rd,no
6056,g1,13,4th,no
6057,g2,52,1st,no
6057,g9,36,2nd,no
6057,g1,9,3rd,no
6057,g4,3,4th,no
6058,g3,71,1st,no
6060,g2,25,2nd,no
6060,g6,23,3rd,no
6060,g9,18,4th,no
6061,g3,36,1st,no
6063,g6,27,2nd,no
6063,g1,22,3rd,no
6063,g4,21,4th,no
6064,g2,50,1st,no
6065,g3,28,2nd,no
6065,g6,25,3rd,no
6065,g4,13,4th,no
6066,g2,41,1st,no
6066,g9,33,2nd,no
6066,g1,23,3rd,no
6066,g7,3,4th,no
6067,g3,57,1st,no
6069,g1,24,2nd,no
6069,g4,23,3rd,no
6069,g7,15,4th,no
6070,g2,44,1st,no
6072,g1,36,2nd,no
6072,g9,27,3rd,no
6072,g7,0,4th,no
6073,g9,40,1st,no
6073,g6,33,2nd,no
6073,g2,28,3rd,no
6073,g7,0,4th,no
6074,g3,50,1st,no
6075,g9,26,2nd,no
6075,g7,23,3rd,no
6075,g6,20,4th,no
6076,g9,37,1st,no
6078,g8,28,2nd,no
6078,g3,25,3rd,no
6078,g9,18,4th,no
6079,g8,43,1st,no
6085,g6,26,2nd,no
6085,g4,25,3rd,no
6085,g9,20,4th,no
6086,g8,44,1st,no
6087,g2,36,2nd,no
6087,g9,25,3rd,no
6087,g7,1,4th,no
6088,g3,44,1st,no
6089,g4,30,2nd,no
6089,g9,28,3rd,no
6089,g7,11,4th,no
6090,g8,42,1st,no
6092,g3,25,2nd,no
6092,g6,23,3rd,no
6092,g2,19,4th,no
6093,g2,45,1st,no
6093,g1,28,2nd,no
6093,g6,21,3rd,no
6093,g4,7,4th,no
6094,g1,46,1st,no
6094,g3,30,2nd,no
6094,g6,15,3rd,no
6094,g4,9,4th,no
6095,g3,65,1st,no
6096,g3,29,2nd,no
6096,g7,25,3rd,no
6096,g2,5,4th,no
6097,g2,51,1st,no
6098,g1,34,2nd,no
6098,g7,25,3rd,no
6098,g4,4,4th,no
6099,g3,44,1st,no
6099,g4,32,2nd,no
6099,g2,23,3rd,no
6099,g7,1,4th,no
6100,g2,46,1st,no
6101,g1,28,2nd,no
6101,g6,23,3rd,no
6101,g7,19,4th,no
6102,g3,39,1st,no
6103,g4,26,2nd,no
6103,g6,25,3rd,no
6103,g7,10,4th,no
6104,g7,45,1st,no
6106,g3,29,2nd,no
6106,g8,28,3rd,no
6106,g2,10,4th,no
6107,g2,42,1st,no
6107,g1,37,2nd,no
6107,g8,14,3rd,no
6107,g4,7,4th,no
6108,g3,50,1st,no
6112,g3,26,2nd,no
6112,g2,24,3rd,no
6112,g8,21,4th,no
6113,g1,42,1st,no
6116,g7,28,2nd,no
6116,g2,23,3rd,no
6116,g8,21,4th,no
6117,g1,30,1st,no
6117,g7,29,2nd,no
6117,g8,26,3rd,no
6117,g3,16,4th,no
6118,g3,42,1st,no
6120,g8,28,1st,no
6120,g2,22,3rd,no
6120,g4,22,3rd,no
6121,g3,37,1st,no
6123,g6,26,2nd,no
6123,g7,26,2nd,no
6123,g2,20,4th,no
6124,g6,34,1st,no
6125,g6,27,2nd,no
6125,g4,24,3rd,no
6125,g8,18,4th,no
6126,g1,37,1st,no
6126,g3,31,2nd,no
6126,g9,20,3rd,no
6126,g2,12,4th,no
6127,g9,44,1st,no
6129,g3,32,2nd,no
6129,g2,24,3rd,no
6129,g4,9,4th,no
6130,g9,43,1st,no
6132,g6,29,2nd,no
6132,g3,22,3rd,no
6132,g9,19,4th,no
6133,g1,36,1st,no
6133,g9,24,2nd,no
6133,g6,21,3rd,no
6133,g4,19,4th,no
6134,g9,38,1st,no
6136,g7,30,2nd,no
6136,g9,29,3rd,no
6136,g2,7,4th,no
6137,g3,38,1st,no
6138,g3,25,2nd,no
6138,g9,24,3rd,no
6138,g2,23,4th,no
6139,g1,34,1st,no
6140,g7,27,2nd,no
6140,g9,25,3rd,no
6140,g4,15,4th,no
6141,g9,40,1st,no
6143,g2,27,2nd,no
6143,g6,26,3rd,no
6143,g7,20,4th,no
6144,g6,29,1st,no
6146,g1,25,2nd,no
6146,g9,25,2nd,no
6146,g8,22,4th,no
6147,g3,34,1st,no
6147,g9,25,2nd,no
6147,g8,21,3rd,no
6147,g1,20,4th,no
6148,g3,41,1st,no
6149,g1,32,2nd,no
6149,g8,25,3rd,no
6149,g4,8,4th,no
6150,g8,39,1st,no
6152,g9,26,2nd,no
6152,g8,25,3rd,no
6152,g6,23,4th,no
6153,g2,31,1st,no
6153,g8,27,2nd,no
6153,g9,23,3rd,no
6153,g6,20,4th,no
6154,g8,32,1st,no
6154,g9,25,2nd,no
6154,g3,24,3rd,no
6154,g6,20,4th,no
6155,g6,35,1st,no
6157,g8,32,1st,no
6157,g9,20,3rd,no
6157,g7,16,4th,no
6158,g9,34,1st,no
6160,g6,28,2nd,no
6160,g9,23,3rd,no
6160,g7,20,4th,no
6161,g2,234,1st,no
6161,g3,128,2nd,no
6161,g1,104,3rd,no
6161,g4,34,4th,no
6162,g2,172,1st,no
6162,g3,147,2nd,no
6162,g6,125,3rd,no
6162,g1,56,4th,no
6163,g6,142,1st,no
6164,g1,124,2nd,no
6164,g6,98,3rd,no
6164,g4,15,4th,no
6165,g3,172,1st,no
6166,g1,155,2nd,no
6166,g2,26,3rd,no
6166,g7,2,4th,no
6167,g4,237,1st,no
6168,g1,154,2nd,no
6168,g4,85,3rd,no
6168,g7,0,4th,no
6169,g4,244,1st,no
6170,g1,129,2nd,no
6170,g7,77,3rd,no
6170,g2,38,4th,no
6171,g6,205,1st,no
6172,g6,167,2nd,no
6172,g2,71,3rd,no
6172,g7,56,4th,no
6173,g6,206,1st,no
6173,g4,133,2nd,no
6173,g1,122,3rd,no
6173,g7,39,4th,no
6174,g6,160,1st,no
6175,g6,148,2nd,no
6175,g4,121,3rd,no
6175,g7,0,4th,no
6176,g2,173,1st,no
6178,g8,145,2nd,no
6178,g1,87,3rd,no
6178,g4,50,4th,no
6179,g3,171,1st,no
6180,g2,96,2nd,no
6180,g6,94,3rd,no
6180,g1,71,4th,no
6181,g3,200,1st,no
6181,g8,148,2nd,no
6181,g6,94,3rd,no
6181,g1,58,4th,no
6182,g3,169,1st,no
6184,g6,129,2nd,no
6184,g4,85,3rd,no
6184,g2,56,4th,no
6185,g8,148,1st,no
6188,g8,160,2nd,no
6188,g2,52,3rd,no
6188,g7,3,4th,no
6189,g8,255,1st,no
6190,g4,97,2nd,no
6190,g2,23,3rd,no
6190,g7,0,4th,no
6191,g8,201,1st,no
6192,g8,174,2nd,no
6192,g7,53,3rd,no
6192,g1,36,4th,no
6193,g6,160,1st,no
6195,g8,130,2nd,no
6195,g6,5,3rd,no
6195,g7,1,4th,no
6196,g3,186,1st,no
6198,g9,172,2nd,no
6198,g4,39,3rd,no
6198,g1,5,4th,no
6199,g9,222,1st,no
6199,g3,164,2nd,no
6199,g2,102,3rd,no
6199,g4,12,4th,no
6200,g2,193,1st,no
6200,g9,125,2nd,no
6200,g1,98,3rd,no
6200,g6,84,4th,no
6201,g3,174,1st,no
6201,g9,168,2nd,no
6201,g6,104,3rd,no
6201,g1,54,4th,no
6202,g2,154,1st,no
6202,g3,122,2nd,no
6202,g9,115,3rd,no
6202,g6,109,4th,no
6203,g6,150,1st,no
6204,g6,134,2nd,no
6204,g9,107,3rd,no
6204,g4,40,4th,no
6205,g3,145,1st,no
6208,g9,162,2nd,no
6208,g2,76,3rd,no
6208,g7,0,4th,no
6209,g4,221,1st,no
6209,g9,155,2nd,no
6209,g1,93,3rd,no
6209,g7,30,4th,no
6210,g9,220,1st,no
6211,g9,133,2nd,no
6211,g4,86,3rd,no
6211,g7,1,4th,no
6212,g9,239,1st,no
6214,g6,94,2nd,no
6214,g9,32,3rd,no
6214,g7,0,4th,no
6215,g9,179,1st,no
6216,g9,127,2nd,no
6216,g2,80,3rd,no
6216,g1,69,4th,no
6217,g8,189,1st,no
6217,g3,134,2nd,no
6217,g9,121,3rd,no
6217,g1,56,4th,no
6218,g3,132,1st,no
6220,g8,139,2nd,no
6220,g9,119,3rd,no
6220,g4,57,4th,no
6221,g9,158,1st,no
6222,g6,140,2nd,no
6222,g9,107,3rd,no
6222,g1,51,4th,no
6223,g8,167,1st,no
6223,g2,137,2nd,no
6223,g9,109,3rd,no
6223,g6,87,4th,no
6224,g3,148,1st,no
6227,g9,44,2nd,no
6227,g2,32,3rd,no
6227,g7,1,4th,no
6228,g3,187,1st,no
6230,g9,113,2nd,no
6230,g7,71,3rd,no
6230,g6,20,4th,no
6231,g4,113,3rd,no
6231,g3,185,1st,no
6231,g2,83,4th,no
6231,g1,118,2nd,no
6232,g6,103,3rd,no
6232,g3,206,1st,no
6232,g2,35,4th,no
6232,g1,156,2nd,no
6233,g6,100,3rd,no
6233,g4,99,4th,no
6233,g2,181,1st,no
6233,g1,119,2nd,no
6234,g6,80,3rd,no
6236,g3,127,3rd,no
6236,g2,117,4th,no
6236,g1,128,1st,no
6237,g7,1,4th,no
6238,g4,117,3rd,no
6238,g3,177,1st,no
6238,g1,158,2nd,no
6239,g7,1,4th,no
6239,g4,84,3rd,no
6239,g3,300,1st,no
6239,g2,114,2nd,no
6240,g7,0,4th,no
6241,g6,121,3rd,no
6241,g3,186,2nd,no
6241,g1,188,1st,no
6242,g7,5,4th,no
6242,g6,153,2nd,no
6242,g3,248,1st,no
6242,g2,94,3rd,no
6243,g7,2,4th,no
6244,g6,127,2nd,no
6244,g4,65,4th,no
6244,g2,115,3rd,no
6245,g7,9,4th,no
6247,g4,87,3rd,no
6247,g2,73,4th,no
6247,g1,162,2nd,no
6248,g8,105,3rd,no
6248,g4,74,4th,no
6248,g3,171,1st,no
6248,g1,150,2nd,no
6249,g8,78,2nd,no
6250,g6,118,3rd,no
6250,g2,59,4th,no
6250,g1,120,2nd,no
6251,g8,107,4th,no
6254,g6,110,3rd,no
6254,g4,104,4th,no
6254,g2,148,1st,no
6255,g8,125,2nd,no
6255,g6,120,3rd,no
6255,g4,78,4th,no
6255,g3,177,1st,no
6256,g8,118,3rd,no
6256,g7,190,1st,no
6256,g2,18,4th,no
6256,g1,173,2nd,no
6257,g8,111,3rd,no
6257,g7,58,4th,no
6257,g3,190,1st,no
6257,g1,141,2nd,no
6258,g8,110,3rd,no
6259,g7,2,4th,no
6259,g4,205,1st,no
6259,g1,122,3rd,no
6260,g8,142,2nd,no
6262,g7,106,3rd,no
6262,g6,144,2nd,no
6262,g1,81,4th,no
6263,g8,110,3rd,no
6264,g7,57,4th,no
6264,g6,130,2nd,no
6264,g3,102,3rd,no
6265,g8,146,1st,no
6266,g3,161,1st,no
6266,g2,71,4th,no
6266,g1,116,3rd,no
6267,g9,136,2nd,no
6267,g4,51,4th,no
6267,g2,181,1st,no
6267,g1,131,3rd,no
6268,g9,113,3rd,no
6269,g4,47,4th,no
6269,g3,185,1st,no
6269,g2,114,3rd,no
6270,g9,119,3rd,no
6271,g6,143,2nd,no
6271,g3,122,3rd,no
6271,g1,84,4th,no
6272,g9,112,4th,no
6273,g6,108,3rd,no
6273,g4,54,4th,no
6273,g1,137,2nd,no
6274,g9,192,1st,no
6274,g6,101,3rd,no
6274,g4,76,4th,no
6274,g2,131,2nd,no
6275,g9,174,1st,no
6276,g7,115,3rd,no
6276,g2,23,4th,no
6276,g1,167,2nd,no
6277,g9,158,2nd,no
6277,g7,38,4th,no
6277,g3,178,1st,no
6277,g1,125,3rd,no
6278,g9,78,3rd,no
6279,g7,1,4th,no
6279,g4,127,3rd,no
6279,g1,142,2nd,no
6280,g9,122,3rd,no
6281,g7,0,4th,no
6281,g4,87,3rd,no
6281,g3,251,1st,no
6282,g9,146,1st,no
6282,g7,90,4th,no
6282,g6,140,2nd,no
6282,g1,124,3rd,no
6283,g9,88,4th,no
6284,g7,113,4th,no
6284,g6,133,1st,no
6284,g3,125,3rd,no
6285,g9,104,4th,no
6286,g8,106,4th,no
6286,g2,127,3rd,no
6286,g1,128,2nd,no
6287,g9,138,1st,no
6287,g8,121,3rd,no
6287,g3,137,2nd,no
6287,g1,103,4th,no
6288,g9,118,3rd,no
6290,g8,183,1st,no
6290,g4,75,4th,no
6290,g2,78,3rd,no
6291,g9,140,2nd,no
6291,g8,108,3rd,no
6291,g4,56,4th,no
6291,g3,196,1st,no
6292,g9,118,3rd,no
6292,g8,118,3rd,no
6292,g6,125,2nd,no
6292,g1,138,1st,no
6293,g9,114,3rd,no
6294,g8,118,3rd,no
6294,g6,111,4th,no
6294,g3,144,1st,no
6295,g9,122,3rd,no
6296,g8,132,3rd,no
6296,g7,34,4th,no
6296,g1,165,2nd,no
6297,g9,99,3rd,no
6298,g8,138,2nd,no
6298,g7,69,4th,no
6298,g3,175,1st,no
6299,g9,95,4th,no
6300,g8,160,1st,no
6300,g7,76,4th,no
6300,g6,137,2nd,no
7141,g3,9,1st,no
7282,g2,27,2nd,no
7282,g6,26,3rd,no
7282,g1,20,4th,no
7283,g2,45,1st,no
7283,g6,29,2nd,no
7283,g1,26,3rd,no
7283,g4,0,4th,no
7284,g3,47,1st,no
7285,g4,29,2nd,no
7285,g2,23,3rd,no
7285,g6,16,4th,no
7286,g3,40,1st,no
7286,g2,29,2nd,no
7286,g1,26,3rd,no
7286,g7,6,4th,no
7287,g2,57,1st,no
7290,g1,25,2nd,no
7290,g6,23,3rd,no
7290,g7,18,4th,no
7291,g3,48,1st,no
7291,g6,28,2nd,no
7291,g1,24,3rd,no
7291,g7,1,4th,no
7292,g3,64,1st,no
7293,g1,33,2nd,no
7293,g4,21,3rd,no
7293,g7,2,4th,no
7294,g2,50,1st,no
7296,g3,31,2nd,no
7296,g2,26,3rd,no
7296,g1,10,4th,no
7297,g8,47,1st,no
7297,g2,38,2nd,no
7297,g4,10,3rd,no
7297,g1,5,4th,no
7298,g3,64,1st,no
7300,g1,28,2nd,no
7300,g2,19,3rd,no
7300,g6,18,4th,no
7301,g8,37,1st,no
7302,g2,26,2nd,no
7302,g3,25,3rd,no
7302,g6,21,4th,no
7303,g8,31,1st,no
7303,g6,30,2nd,no
7303,g1,25,3rd,no
7303,g4,14,4th,no
7304,g8,33,1st,no
7304,g2,29,2nd,no
7304,g6,26,3rd,no
7304,g4,13,4th,no
7305,g6,34,1st,no
7305,g3,23,2nd,no
7305,g8,23,2nd,no
7305,g4,21,4th,no
7306,g7,40,1st,no
7306,g8,38,2nd,no
7306,g2,14,3rd,no
7306,g1,8,4th,no
7307,g3,54,1st,no
7308,g2,24,2nd,no
7308,g8,24,2nd,no
7308,g7,3,4th,no
7309,g8,51,1st,no
7311,g3,36,2nd,no
7311,g4,24,3rd,no
7311,g7,1,4th,no
7312,g8,47,1st,no
7312,g6,42,2nd,no
7312,g1,11,3rd,no
7312,g7,1,4th,no
7313,g2,61,1st,no
7314,g6,31,2nd,no
7314,g8,24,3rd,no
7314,g7,11,4th,no
7315,g8,45,1st,no
7316,g1,29,2nd,no
7316,g9,20,3rd,no
7316,g2,8,4th,no
7317,g2,52,1st,no
7317,g9,32,2nd,no
7317,g1,15,3rd,no
7317,g4,1,4th,no
7318,g3,54,1st,no
7320,g1,26,2nd,no
7320,g2,26,2nd,no
7320,g6,18,4th,no
7321,g3,34,1st,no
7322,g3,31,1st,no
7322,g6,23,3rd,no
7322,g9,16,4th,no
7323,g1,35,1st,no
7325,g3,28,2nd,no
7325,g6,27,3rd,no
7325,g4,15,4th,no
7326,g2,34,1st,no
7326,g7,27,2nd,no
7326,g9,22,3rd,no
7326,g1,17,4th,no
7327,g9,46,1st,no
7327,g3,36,2nd,no
7327,g1,19,3rd,no
7327,g7,0,4th,no
7328,g3,54,1st,no
7329,g9,24,2nd,no
7329,g7,23,3rd,no
7329,g4,19,4th,no
7330,g7,36,1st,no
7330,g2,34,2nd,no
7330,g9,18,3rd,no
7330,g4,12,4th,no
7331,g3,46,1st,no
7332,g6,27,2nd,no
7332,g7,23,3rd,no
7332,g9,21,4th,no
7333,g2,69,1st,no
7335,g6,26,2nd,no
7335,g7,24,3rd,no
7335,g9,21,4th,no
7336,g9,35,1st,no
7337,g8,28,2nd,no
7337,g9,24,3rd,no
7337,g1,17,4th,no
7338,g2,34,1st,no
7338,g8,30,2nd,no
7338,g3,24,3rd,no
7338,g9,13,4th,no
7339,g9,35,1st,no
7339,g8,32,2nd,no
7339,g4,20,3rd,no
7339,g1,13,4th,no
7340,g2,38,1st,no
7341,g4,26,2nd,no
7341,g9,25,3rd,no
7341,g3,22,4th,no
7342,g1,33,1st,no
7342,g8,33,1st,no
7342,g9,18,3rd,no
7342,g6,17,4th,no
7343,g8,40,1st,no
7344,g3,25,2nd,no
7344,g9,25,2nd,no
7344,g6,19,4th,no
7345,g4,40,1st,no
7345,g8,30,2nd,no
7345,g9,16,3rd,no
7345,g6,15,4th,no
7346,g8,55,1st,no
7348,g3,33,2nd,no
7348,g9,27,3rd,no
7348,g7,7,4th,no
7349,g8,41,1st,no
7350,g7,26,2nd,no
7350,g6,23,3rd,no
7350,g8,21,4th,no
7351,g3,39,1st,no
7351,g1,32,2nd,no
7351,g2,17,3rd,no
7351,g4,12,4th,no
7352,g1,41,1st,no
7352,g3,40,2nd,no
7352,g6,18,3rd,no
7352,g2,2,4th,no
7353,g1,45,1st,no
7354,g3,27,2nd,no
7354,g6,22,3rd,no
7354,g4,6,4th,no
7355,g3,53,1st,no
7357,g7,32,2nd,no
7357,g1,17,3rd,no
7357,g4,16,4th,no
7358,g3,45,1st,no
7358,g1,38,2nd,no
7358,g4,9,3rd,no
7358,g7,8,4th,no
7359,g3,49,1st,no
7361,g3,29,2nd,no
7361,g6,27,3rd,no
7361,g7,14,4th,no
7362,g3,35,1st,no
7362,g2,30,2nd,no
7362,g6,23,3rd,no
7362,g7,13,4th,no
7363,g1,59,1st,no
7364,g7,28,2nd,no
7364,g4,26,3rd,no
7364,g6,17,4th,no
7365,g3,57,1st,no
7368,g3,30,2nd,no
7368,g8,25,3rd,no
7368,g4,9,4th,no
7369,g3,72,1st,no
7370,g2,27,2nd,no
7370,g8,22,3rd,no
7370,g6,21,4th,no
7371,g1,34,1st,no
7371,g6,28,2nd,no
7371,g3,20,3rd,no
7371,g8,18,4th,no
7372,g3,38,1st,no
7374,g8,28,2nd,no
7374,g4,24,3rd,no
7374,g6,17,4th,no
7375,g3,39,1st,no
7379,g1,30,2nd,no
7379,g4,25,3rd,no
7379,g7,11,4th,no
7380,g8,43,1st,no
7381,g8,27,2nd,no
7381,g7,25,3rd,no
7381,g4,19,4th,no
7382,g1,37,1st,no
7383,g8,27,2nd,no
7383,g6,25,3rd,no
7383,g2,19,4th,no
7384,g6,31,1st,no
7384,g8,31,1st,no
7384,g7,26,3rd,no
7384,g3,13,4th,no
7385,g8,33,1st,no
7387,g9,29,1st,no
7387,g2,27,3rd,no
7387,g4,16,4th,no
7388,g3,39,1st,no
7391,g3,25,2nd,no
7391,g9,24,3rd,no
7391,g1,22,4th,no
7392,g9,32,1st,no
7392,g2,28,2nd,no
7392,g3,22,3rd,no
7392,g6,19,4th,no
7393,g9,50,1st,no
7394,g9,27,2nd,no
7394,g4,24,3rd,no
7394,g6,20,4th,no
7395,g3,33,1st,no
7395,g9,33,1st,no
7395,g6,22,3rd,no
7395,g4,12,4th,no
7396,g9,35,1st,no
7398,g3,29,2nd,no
7398,g2,22,3rd,no
7398,g7,20,4th,no
7399,g9,34,1st,no
7399,g1,30,2nd,no
7399,g4,27,3rd,no
7399,g7,9,4th,no
7400,g2,40,1st,no
7403,g2,26,2nd,no
7403,g6,26,2nd,no
7403,g9,21,4th,no
7404,g9,30,1st,no
7404,g3,27,2nd,no
7404,g6,24,3rd,no
7404,g7,20,4th,no
7405,g6,33,1st,no
7405,g9,25,2nd,no
7405,g4,23,3rd,no
7405,g7,20,4th,no
7406,g9,39,1st,no
7407,g9,27,2nd,no
7407,g1,22,3rd,no
7407,g8,20,4th,no
7408,g9,33,1st,no
7409,g9,30,2nd,no
7409,g1,26,3rd,no
7409,g4,14,4th,no
7410,g8,48,1st,no
7412,g9,26,2nd,no
7412,g1,23,3rd,no
7412,g6,22,4th,no
7413,g8,34,1st,no
7415,g9,31,1st,no
7415,g8,22,3rd,no
7415,g4,17,4th,no
7416,g9,46,1st,no
7418,g9,27,2nd,no
7418,g8,23,3rd,no
7418,g7,21,4th,no
7419,g7,32,1st,no
7420,g8,28,2nd,no
7420,g9,23,3rd,no
7420,g7,20,4th,no
7421,g2,213,1st,no
7421,g3,167,2nd,no
7421,g1,69,3rd,no
7421,g4,51,4th,no
7422,g2,145,1st,no
7424,g6,113,2nd,no
7424,g1,87,3rd,no
7424,g4,32,4th,no
7425,g3,162,1st,no
7426,g1,185,2nd,no
7426,g2,21,3rd,no
7426,g7,1,4th,no
7427,g4,270,1st,no
7427,g1,149,2nd,no
7427,g7,44,3rd,no
7427,g2,36,4th,no
7428,g3,245,1st,no
7429,g4,146,2nd,no
7429,g2,67,3rd,no
7429,g7,1,4th,no
7430,g6,181,1st,no
7432,g6,161,2nd,no
7432,g2,105,3rd,no
7432,g7,33,4th,no
7433,g6,163,1st,no
7435,g4,148,2nd,no
7435,g6,19,3rd,no
7435,g7,7,4th,no
7436,g2,195,1st,no
7438,g8,172,2nd,no
7438,g1,101,3rd,no
7438,g4,7,4th,no
7439,g3,179,1st,no
7439,g4,141,2nd,no
7439,g8,139,3rd,no
7439,g2,41,4th,no
7440,g8,161,1st,no
7444,g6,126,2nd,no
7444,g4,82,3rd,no
7444,g2,56,4th,no
7445,g3,139,1st,no
7446,g1,51,2nd,no
7446,g2,12,3rd,no
7446,g7,0,4th,no
7447,g3,254,1st,no
7447,g8,163,2nd,no
7447,g1,79,3rd,no
7447,g7,3,4th,no
7448,g3,245,1st,no
7448,g8,180,2nd,no
7448,g2,65,3rd,no
7448,g7,9,4th,no
7449,g8,160,1st,no
7450,g8,137,2nd,no
7450,g4,90,3rd,no
7450,g2,22,4th,no
7451,g8,198,1st,no
7452,g8,166,2nd,no
7452,g1,57,3rd,no
7452,g7,38,4th,no
7453,g6,158,1st,no
7455,g8,114,2nd,no
7455,g6,7,3rd,no
7455,g7,1,4th,no
7456,g2,213,1st,no
7458,g9,118,2nd,no
7458,g4,68,3rd,no
7458,g1,63,4th,no
7459,g3,202,1st,no
