game,name,score,place,timeout
8739,g8,167,1st,no
8739,g4,161,2nd,no
8739,g9,127,3rd,no
8739,g1,44,4th,no
8740,g2,191,1st,no
8740,g8,146,2nd,no
8740,g9,116,3rd,no
8740,g4,46,4th,no
8741,g3,145,1st,no
8741,g9,136,2nd,no
8741,g8,131,3rd,no
8741,g4,87,4th,no
8742,g8,164,1st,no
8742,g9,155,2nd,no
8742,g6,115,3rd,no
8742,g1,65,4th,no
8743,g8,186,1st,no
8743,g2,159,2nd,no
8743,g9,80,3rd,no
8743,g6,75,4th,no
8744,g3,156,1st,no
8744,g8,151,2nd,no
8744,g9,115,3rd,no
8744,g6,78,4th,no
8745,g4,160,1st,no
8745,g8,148,2nd,no
8745,g6,111,3rd,no
8745,g9,81,4th,no
8746,g9,242,1st,no
8746,g8,191,2nd,no
8746,g1,61,3rd,no
8746,g7,5,4th,no
8747,g8,262,1st,no
8747,g9,187,2nd,no
8747,g2,47,3rd,no
8747,g7,3,4th,no
8748,g3,215,1st,no
8748,g8,158,2nd,no
8748,g9,126,3rd,no
8748,g7,1,4th,no
8749,g8,256,1st,no
8749,g4,175,2nd,no
8749,g9,67,3rd,no
8749,g7,2,4th,no
8750,g7,189,1st,no
8750,g8,159,2nd,no
8750,g9,116,3rd,no
8750,g6,36,4th,no
8751,g3,179,1st,no
8751,g1,157,2nd,no
8751,g2,87,3rd,no
8751,g4,76,4th,no
8752,g6,143,1st,no
8752,g3,138,2nd,no
8752,g1,115,3rd,no
8752,g2,104,4th,no
8753,g1,156,1st,no
8753,g2,152,2nd,no
8753,g6,108,3rd,no
8753,g4,84,4th,no
8754,g1,197,1st,no
8754,g3,192,2nd,no
8754,g6,83,3rd,no
8754,g4,27,4th,no
8755,g3,313,1st,no
8755,g6,91,2nd,no
8755,g4,79,3rd,no
8755,g2,17,4th,no
8756,g3,197,1st,no
8756,g1,177,2nd,no
8756,g2,123,3rd,no
8756,g7,2,4th,no
8757,g2,177,1st,no
8757,g4,163,2nd,no
8757,g1,128,3rd,no
8757,g7,31,4th,no
8758,g3,197,1st,no
8758,g1,190,2nd,no
8758,g4,112,3rd,no
8758,g7,0,4th,no
8759,g3,350,1st,no
8759,g4,114,2nd,no
8759,g2,29,3rd,no
8759,g7,6,4th,no
8760,g2,145,1st,no
8760,g1,125,2nd,no
8760,g6,125,2nd,no
8760,g7,105,4th,no
8761,g1,154,1st,no
8761,g6,136,2nd,no
8761,g3,108,3rd,no
8761,g7,102,4th,no
8762,g3,251,1st,no
8762,g6,141,2nd,no
8762,g2,83,3rd,no
8762,g7,25,4th,no
8763,g4,209,1st,no
8763,g1,167,2nd,no
8763,g6,122,3rd,no
8763,g7,2,4th,no
8764,g2,244,1st,no
8764,g6,133,2nd,no
8764,g4,109,3rd,no
8764,g7,14,4th,no
8765,g3,265,1st,no
8765,g6,116,2nd,no
8765,g4,104,3rd,no
8765,g7,15,4th,no
8766,g3,200,1st,no
8766,g8,149,2nd,no
8766,g1,105,3rd,no
8766,g2,45,4th,no
8767,g8,153,1st,no
8767,g1,140,2nd,no
8767,g2,130,3rd,no
8767,g4,76,4th,no
8768,g3,172,1st,no
8768,g1,150,2nd,no
8768,g8,121,3rd,no
8768,g4,56,4th,no
8769,g3,236,1st,no
8769,g2,126,2nd,no
8769,g8,72,3rd,no
8769,g4,65,4th,no
8770,g6,142,1st,no
8770,g2,137,2nd,no
8770,g1,126,3rd,no
8770,g8,95,4th,no
8771,g6,131,1st,no
8771,g3,128,2nd,no
8771,g8,125,3rd,no
8771,g1,116,4th,no
8772,g3,202,1st,no
8772,g6,160,2nd,no
8772,g8,92,3rd,no
8772,g2,46,4th,no
8773,g4,152,1st,no
8773,g8,126,2nd,no
8773,g6,116,3rd,no
8773,g1,105,4th,no
8774,g2,151,1st,no
8774,g8,143,2nd,no
8774,g6,133,3rd,no
8774,g4,73,4th,no
8775,g3,181,1st,no
8775,g4,111,2nd,no
8775,g6,109,3rd,no
8775,g8,99,4th,no
8776,g2,158,1st,no
8776,g8,153,2nd,no
8776,g1,128,3rd,no
8776,g7,61,4th,no
8777,g3,232,1st,no
8777,g1,145,2nd,no
8777,g8,122,3rd,no
8777,g7,1,4th,no
8778,g7,168,1st,no
8778,g8,116,2nd,no
8778,g3,113,3rd,no
8778,g2,103,4th,no
8779,g4,185,1st,no
8779,g8,154,2nd,no
8779,g1,107,3rd,no
8779,g7,54,4th,no
8780,g7,169,1st,no
8780,g8,126,2nd,no
8780,g4,118,3rd,no
8780,g2,86,4th,no
8781,g3,274,1st,no
8781,g8,150,2nd,no
8781,g4,74,3rd,no
8781,g7,1,4th,no
8782,g8,177,1st,no
8782,g6,150,2nd,no
8782,g1,112,3rd,no
8782,g7,61,4th,no
8783,g7,168,1st,yes
8783,g2,127,2nd,no
8783,g6,104,3rd,no
8783,g8,101,4th,no
8784,g7,142,1st,no
8784,g8,135,2nd,no
8784,g6,127,3rd,no
8784,g3,95,4th,no
8785,g8,168,1st,no
8785,g6,119,2nd,no
8785,g4,113,3rd,no
8785,g7,100,4th,no
8786,g3,200,1st,no
8786,g1,138,2nd,no
8786,g9,121,3rd,no
8786,g2,41,4th,no
8787,g9,150,1st,no
8787,g2,139,2nd,yes
8787,g1,114,3rd,no
8787,g4,97,4th,no
8788,g3,195,1st,no
8788,g9,153,2nd,no
8788,g1,105,3rd,no
8788,g4,46,4th,no
8789,g9,264,1st,yes
8789,g3,168,2nd,no
8789,g4,67,3rd,no
8789,g2,0,4th,no
8790,g2,142,1st,no
8790,g1,125,2nd,no
8790,g6,120,3rd,no
8790,g9,113,4th,no
8791,g9,185,1st,no
8791,g6,131,2nd,no
8791,g3,122,3rd,no
8791,g1,62,4th,no
8792,g3,238,1st,yes
8792,g9,148,2nd,no
8792,g6,114,3rd,no
8792,g2,0,4th,no
8793,g1,180,1st,no
8793,g9,150,2nd,no
8793,g6,99,3rd,no
8793,g4,71,4th,no
8794,g2,168,1st,yes
8794,g9,159,2nd,no
8794,g6,110,3rd,no
8794,g4,63,4th,no
8795,g9,216,1st,no
8795,g3,123,2nd,no
8795,g6,103,3rd,no
8795,g4,57,4th,no
8796,g1,167,1st,no
8796,g9,164,2nd,yes
8796,g7,156,3rd,no
8796,g2,13,4th,no
8797,g3,195,1st,no
8797,g1,127,2nd,no
8797,g9,109,3rd,no
8797,g7,69,4th,no
8798,g3,197,1st,no
8798,g9,163,2nd,no
8798,g7,127,3rd,no
8798,g2,13,4th,no
8799,g9,150,1st,no
8799,g1,138,2nd,no
8799,g7,107,3rd,no
8799,g4,105,4th,no
8800,g2,144,1st,no
8800,g7,144,1st,no
8800,g9,109,3rd,no
8800,g4,102,4th,no
8801,g9,167,1st,no
8801,g3,119,2nd,no
8801,g4,107,3rd,no
8801,g7,106,4th,no
8802,g6,137,1st,no
8802,g9,124,2nd,no
8802,g1,122,3rd,no
8802,g7,116,4th,no
8803,g2,162,1st,no
8803,g7,130,2nd,no
8803,g9,112,3rd,no
8803,g6,96,4th,no
8804,g3,234,1st,no
8804,g6,133,2nd,no
8804,g9,133,2nd,no
8804,g7,0,4th,no
8805,g7,150,1st,no
8805,g6,132,2nd,no
8805,g4,112,3rd,no
8805,g9,105,4th,no
8806,g9,138,1st,no
8806,g2,137,2nd,no
8806,g1,122,3rd,no
8806,g8,102,4th,no
8807,g8,146,1st,no
8807,g9,131,2nd,no
8807,g1,114,3rd,no
8807,g3,108,4th,no
8808,g3,208,1st,no
8808,g8,137,2nd,no
8808,g9,103,3rd,no
8808,g2,51,4th,no
8809,g8,152,1st,no
8809,g9,151,2nd,no
8809,g1,137,3rd,no
8809,g4,59,4th,no
8810,g8,221,1st,no
8810,g9,128,2nd,no
8810,g4,85,3rd,no
8810,g2,65,4th,no
8811,g3,156,1st,no
8811,g9,150,2nd,no
8811,g8,130,3rd,no
8811,g4,64,4th,no
8812,g8,154,1st,no
8812,g1,139,2nd,no
8812,g6,110,3rd,no
8812,g9,96,4th,no
8813,g8,202,1st,no
8813,g9,120,2nd,no
8813,g6,96,3rd,no
8813,g2,82,4th,no
8814,g9,142,1st,no
8814,g3,122,2nd,no
8814,g8,121,3rd,no
8814,g6,115,4th,no
8815,g6,149,1st,no
8815,g9,122,2nd,no
8815,g4,121,3rd,no
8815,g8,107,4th,no
8816,g9,190,1st,no
8816,g1,173,2nd,no
8816,g8,135,3rd,no
8816,g7,1,4th,no
8817,g8,160,1st,no
8817,g7,155,2nd,no
8817,g9,111,3rd,no
8817,g2,74,4th,no
8818,g3,175,1st,no
8818,g8,148,2nd,no
8818,g9,117,3rd,no
8818,g7,59,4th,no
8819,g4,147,1st,no
8819,g8,144,2nd,no
8819,g9,105,3rd,no
8819,g7,104,4th,no
8820,g8,154,1st,no
8820,g6,134,2nd,no
8820,g9,134,2nd,no
8820,g7,78,4th,no
9661,g1,8,1st,no
9661,g4,7,2nd,no
9661,g3,5,3rd,no
9661,g2,0,4th,no
9662,g3,9,1st,no
9662,g6,6,2nd,no
9662,g1,3,3rd,no
9662,g2,2,4th,no
9663,g4,6,1st,no
9663,g6,6,1st,no
9663,g1,4,3rd,no
9663,g2,4,3rd,no
9664,g3,6,1st,no
9664,g1,5,2nd,no
9664,g4,5,2nd,no
9664,g6,4,4th,no
9665,g4,8,1st,no
9665,g2,5,2nd,no
9665,g6,4,3rd,no
9665,g3,3,4th,no
9666,g1,7,1st,no
9666,g7,5,2nd,no
9666,g2,4,3rd,no
9666,g3,4,3rd,no
9667,g2,7,1st,no
9667,g7,5,2nd,no
9667,g1,4,3rd,no
9667,g4,4,3rd,no
9668,g3,7,1st,no
9668,g1,4,2nd,no
9668,g4,4,2nd,no
9668,g7,4,2nd,no
9669,g3,7,1st,no
9669,g2,6,2nd,no
9669,g4,5,3rd,no
9669,g7,2,4th,no
9670,g7,7,1st,no
9670,g2,5,2nd,no
9670,g6,5,2nd,no
9670,g1,2,4th,no
9671,g1,7,1st,no
9671,g7,7,1st,no
9671,g6,5,3rd,no
9671,g3,1,4th,no
9672,g6,6,1st,no
9672,g2,5,2nd,no
9672,g3,5,2nd,no
9672,g7,4,4th,no
9673,g1,6,1st,no
9673,g4,6,1st,no
9673,g6,4,3rd,no
9673,g7,4,3rd,no
9674,g2,8,1st,no
9674,g4,6,2nd,no
9674,g7,4,3rd,no
9674,g6,2,4th,no
9675,g4,7,1st,no
9675,g3,6,2nd,no
9675,g7,4,3rd,no
9675,g6,3,4th,no
9676,g8,7,1st,no
9676,g2,5,2nd,no
9676,g1,4,3rd,no
9676,g3,4,3rd,no
9677,g2,6,1st,no
9677,g8,5,2nd,no
9677,g1,4,3rd,no
9677,g4,4,3rd,no
9678,g3,9,1st,no
9678,g8,5,2nd,no
9678,g4,4,3rd,no
9678,g1,1,4th,no
9679,g3,6,1st,no
9679,g2,5,2nd,no
9679,g8,5,2nd,no
9679,g4,4,4th,no
9680,g8,10,1st,no
9680,g6,5,2nd,no
9680,g2,3,3rd,no
9680,g1,1,4th,no
9681,g8,9,1st,no
9681,g1,5,2nd,no
9681,g3,4,3rd,no
9681,g6,2,4th,no
9682,g2,8,1st,no
9682,g3,6,2nd,no
9682,g6,3,3rd,no
9682,g8,3,3rd,no
9683,g6,6,1st,no
9683,g1,5,2nd,no
9683,g4,5,2nd,no
9683,g8,4,4th,no
9684,g8,9,1st,no
9684,g2,8,2nd,no
9684,g6,3,3rd,no
9684,g4,0,4th,no
9685,g3,6,1st,no
9685,g6,5,2nd,no
9685,g8,5,2nd,no
9685,g4,4,4th,no
9686,g8,9,1st,no
9686,g2,5,2nd,no
9686,g7,5,2nd,no
9686,g1,0,4th,no
9687,g7,6,1st,no
9687,g8,6,1st,no
9687,g3,5,3rd,no
9687,g1,3,4th,no
9688,g7,8,1st,no
9688,g3,6,2nd,no
9688,g2,4,3rd,no
9688,g8,2,4th,no
9689,g8,8,1st,no
9689,g4,6,2nd,no
9689,g7,5,3rd,no
9689,g1,0,4th,no
9690,g8,8,1st,no
9690,g2,6,2nd,no
9690,g7,3,3rd,no
9690,g4,2,4th,no
9691,g7,6,1st,no
9691,g8,6,1st,no
9691,g3,4,3rd,no
9691,g4,3,4th,no
9692,g6,7,1st,no
9692,g1,6,2nd,no
9692,g8,5,3rd,no
9692,g7,2,4th,no
9693,g2,7,1st,no
9693,g8,6,2nd,no
9693,g6,4,3rd,no
9693,g7,3,4th,no
9694,g7,8,1st,no
9694,g3,6,2nd,no
9694,g6,3,3rd,no
9694,g8,3,3rd,no
9695,g6,10,1st,no
9695,g8,7,2nd,no
9695,g4,3,3rd,no
9695,g7,0,4th,no
9696,g2,10,1st,no
9696,g3,7,2nd,no
9696,g9,2,3rd,no
9696,g1,1,4th,no
9697,g9,6,1st,no
9697,g1,5,2nd,no
9697,g2,5,2nd,no
9697,g4,3,4th,no
9698,g3,7,1st,no
9698,g4,7,1st,no
9698,g9,3,3rd,no
9698,g1,2,4th,no
9699,g9,6,1st,no
9699,g4,5,2nd,no
9699,g2,4,3rd,no
9699,g3,4,3rd,no
9700,g2,9,1st,no
9700,g6,8,2nd,no
9700,g9,2,3rd,no
9700,g1,1,4th,no
9701,g1,8,1st,no
9701,g3,5,2nd,no
9701,g6,5,2nd,no
9701,g9,2,4th,no
9702,g3,6,1st,no
9702,g9,6,1st,no
9702,g2,5,3rd,no
9702,g6,3,4th,no
9703,g4,7,1st,no
9703,g1,5,2nd,no
9703,g6,4,3rd,no
9703,g9,4,3rd,no
9704,g6,8,1st,no
9704,g2,7,2nd,no
9704,g4,3,3rd,no
9704,g9,2,4th,no
9705,g4,7,1st,no
9705,g6,5,2nd,no
9705,g3,4,3rd,no
9705,g9,4,3rd,no
9706,g1,6,1st,no
9706,g2,5,2nd,no
9706,g9,5,2nd,no
9706,g7,4,4th,no
9707,g3,11,1st,no
9707,g1,4,2nd,no
9707,g9,3,3rd,no
9707,g7,2,4th,no
9708,g7,7,1st,no
9708,g9,6,2nd,no
9708,g3,5,3rd,no
9708,g2,2,4th,no
9709,g9,6,1st,no
9709,g4,5,2nd,no
9709,g1,4,3rd,no
9709,g7,4,3rd,no
9710,g4,7,1st,no
9710,g9,6,2nd,no
9710,g2,4,3rd,no
9710,g7,2,4th,no
9711,g4,8,1st,no
9711,g3,7,2nd,no
9711,g7,4,3rd,no
9711,g9,1,4th,no
9712,g6,7,1st,no
9712,g1,5,2nd,no
9712,g7,5,2nd,no
9712,g9,3,4th,no
9713,g7,7,1st,no
9713,g9,5,2nd,no
9713,g6,4,3rd,no
9713,g2,3,4th,no
9714,g6,8,1st,no
9714,g7,5,2nd,no
9714,g3,4,3rd,no
9714,g9,3,4th,no
9715,g4,9,1st,no
9715,g6,5,2nd,no
9715,g7,4,3rd,no
9715,g9,2,4th,no
9716,g2,8,1st,no
9716,g1,4,2nd,no
9716,g8,4,2nd,no
9716,g9,4,2nd,no
9717,g1,9,1st,no
9717,g8,7,2nd,no
9717,g3,2,3rd,no
9717,g9,2,3rd,no
9718,g8,9,1st,no
9718,g3,5,2nd,no
9718,g2,4,3rd,no
9718,g9,2,4th,no
9719,g8,10,1st,no
9719,g4,4,2nd,no
9719,g9,3,3rd,no
9719,g1,2,4th,no
9720,g2,8,1st,no
9720,g8,8,1st,no
9720,g4,3,3rd,no
9720,g9,1,4th,no
9721,g9,6,1st,no
9721,g3,5,2nd,no
9721,g8,5,2nd,no
9721,g4,4,4th,no
9722,g8,9,1st,no
9722,g1,5,2nd,no
9722,g6,3,3rd,no
9722,g9,3,3rd,no
9723,g9,8,1st,no
9723,g6,5,2nd,no
9723,g8,4,3rd,no
9723,g2,3,4th,no
9724,g8,9,1st,no
9724,g3,6,2nd,no
9724,g9,3,3rd,no
9724,g6,2,4th,no
9725,g8,6,1st,no
9725,g4,5,2nd,no
9725,g6,5,2nd,no
9725,g9,4,4th,no
9726,g7,8,1st,no
9726,g8,7,2nd,no
9726,g1,2,3rd,no
9726,g9,2,3rd,no
9727,g2,10,1st,no
9727,g8,6,2nd,no
9727,g7,3,3rd,no
9727,g9,1,4th,no
9728,g3,7,1st,no
9728,g8,7,1st,no
9728,g7,4,3rd,no
9728,g9,2,4th,no
9729,g4,8,1st,no
9729,g8,5,2nd,no
9729,g9,4,3rd,no
9729,g7,3,4th,no
9730,g7,7,1st,no
9730,g8,6,2nd,no
9730,g9,6,2nd,no
9730,g6,1,4th,no
9731,g1,11,1st,no
9731,g3,6,2nd,no
9731,g4,2,3rd,no
9731,g2,0,4th,no
9732,g1,8,1st,no
9732,g2,7,2nd,no
9732,g6,3,3rd,no
9732,g3,2,4th,no
9733,g1,7,1st,no
9733,g6,5,2nd,no
9733,g2,4,3rd,no
9733,g4,4,3rd,no
9734,g3,6,1st,no
9734,g1,5,2nd,no
9734,g4,5,2nd,no
9734,g6,3,4th,no
9735,g2,7,1st,no
9735,g6,6,2nd,no
9735,g3,4,3rd,no
9735,g4,3,4th,no
9736,g7,7,1st,no
9736,g3,6,2nd,no
9736,g2,4,3rd,no
9736,g1,3,4th,no
9737,g2,8,1st,no
9737,g7,5,2nd,no
9737,g1,4,3rd,no
9737,g4,2,4th,no
9738,g3,6,1st,no
9738,g4,5,2nd,no
9738,g1,4,3rd,no
9738,g7,4,3rd,no
9739,g7,9,1st,no
9739,g3,4,2nd,no
9739,g2,3,3rd,no
9739,g4,3,3rd,no
9740,g1,6,1st,no
9740,g2,6,1st,no
9740,g6,4,3rd,no
9740,g7,4,3rd,no
9741,g3,7,1st,no
9741,g7,7,1st,no
9741,g1,5,3rd,no
9741,g6,1,4th,no
9742,g2,8,1st,no
9742,g7,6,2nd,no
9742,g3,4,3rd,no
9742,g6,2,4th,no
9743,g4,7,1st,no
9743,g7,7,1st,no
9743,g6,4,3rd,no
9743,g1,1,4th,no
9744,g7,8,1st,no
9744,g6,5,2nd,no
9744,g2,4,3rd,no
9744,g4,3,4th,no
9745,g7,11,1st,no
9745,g3,4,2nd,no
9745,g4,2,3rd,no
9745,g6,2,3rd,no
9746,g1,8,1st,no
9746,g3,6,2nd,no
9746,g8,5,3rd,no
9746,g2,0,4th,no
9747,g8,8,1st,no
9747,g2,7,2nd,no
9747,g4,3,3rd,no
9747,g1,2,4th,no
9748,g8,7,1st,no
9748,g1,5,2nd,no
9748,g4,4,3rd,no
9748,g3,3,4th,no
9749,g3,7,1st,no
9749,g2,6,2nd,no
9749,g8,4,3rd,no
9749,g4,2,4th,no
9750,g8,7,1st,no
9750,g2,5,2nd,no
9750,g6,5,2nd,no
9750,g1,3,4th,no
9751,g8,7,1st,no
9751,g6,4,2nd,no
9751,g1,3,3rd,no
9751,g3,3,3rd,no
9752,g8,11,1st,no
9752,g2,4,2nd,no
9752,g6,4,2nd,no
9752,g3,1,4th,no
9753,g8,7,1st,no
9753,g1,5,2nd,no
9753,g4,5,2nd,no
9753,g6,3,4th,no
9754,g2,7,1st,no
9754,g4,5,2nd,no
9754,g6,4,3rd,no
9754,g8,4,3rd,no
9755,g8,7,1st,no
9755,g3,5,2nd,no
9755,g4,5,2nd,no
9755,g6,2,4th,no
9756,g8,7,1st,no
9756,g2,6,2nd,no
9756,g7,5,3rd,no
9756,g1,1,4th,no
9757,g8,8,1st,no
9757,g3,5,2nd,no
9757,g7,4,3rd,no
9757,g1,3,4th,no
9758,g8,7,1st,no
9758,g7,6,2nd,no
9758,g3,4,3rd,no
9758,g2,2,4th,no
9759,g8,9,1st,no
9759,g7,5,2nd,no
9759,g1,3,3rd,no
9759,g4,2,4th,no
9760,g7,8,1st,no
9760,g4,6,2nd,no
9760,g2,4,3rd,no
9760,g8,2,4th,no
9761,g7,8,1st,no
9761,g8,7,2nd,no
9761,g3,3,3rd,no
9761,g4,2,4th,no
9762,g8,10,1st,no
9762,g6,4,2nd,no
9762,g1,3,3rd,no
9762,g7,3,3rd,no
9763,g8,9,1st,no
9763,g7,7,2nd,no
9763,g2,3,3rd,no
9763,g6,1,4th,no
9764,g8,7,1st,no
9764,g3,6,2nd,no
9764,g7,5,3rd,no
9764,g6,2,4th,no
9765,g4,9,1st,no
9765,g8,7,2nd,no
9765,g6,2,3rd,no
9765,g7,2,3rd,no
9766,g1,6,1st,no
9766,g9,6,1st,no
9766,g3,5,3rd,no
9766,g2,3,4th,no
9767,g2,8,1st,no
9767,g1,6,2nd,no
9767,g4,5,3rd,no
9767,g9,1,4th,no
9768,g3,7,1st,no
9768,g9,6,2nd,no
9768,g1,4,3rd,no
9768,g4,2,4th,no
9769,g9,10,1st,no
9769,g3,5,2nd,no
9769,g4,4,3rd,no
9769,g2,0,4th,no
9770,g9,7,1st,no
9770,g2,6,2nd,no
9770,g6,4,3rd,no
9770,g1,3,4th,no
9771,g1,8,1st,no
9771,g6,5,2nd,no
9771,g9,5,2nd,no
9771,g3,2,4th,no
9772,g3,7,1st,no
9772,g9,7,1st,no
9772,g6,4,3rd,no
9772,g2,2,4th,no
9773,g4,6,1st,no
9773,g6,5,2nd,no
9773,g9,5,2nd,no
9773,g1,4,4th,no
9774,g9,8,1st,no
9774,g2,6,2nd,no
9774,g6,5,3rd,no
9774,g4,1,4th,no
9775,g9,8,1st,no
9775,g3,5,2nd,no
9775,g6,4,3rd,no
9775,g4,3,4th,no
9776,g9,8,1st,no
9776,g2,7,2nd,no
9776,g7,5,3rd,no
9776,g1,0,4th,no
9777,g3,10,1st,no
9777,g7,4,2nd,no
9777,g1,3,3rd,no
9777,g9,2,4th,no
9778,g2,5,1st,no
9778,g7,5,1st,no
9778,g9,5,1st,no
9778,g3,4,4th,no
9779,g4,6,1st,no
9779,g7,5,2nd,no
9779,g9,5,2nd,no
9779,g1,4,4th,no
9780,g7,7,1st,no
9780,g4,6,2nd,no
9780,g9,5,3rd,no
9780,g2,1,4th,no
9781,g7,11,1st,no
9781,g3,3,2nd,no
9781,g4,3,2nd,no
9781,g9,3,2nd,no
9782,g7,9,1st,no
9782,g9,6,2nd,no
9782,g1,3,3rd,no
9782,g6,2,4th,no
9783,g7,8,1st,no
9783,g9,5,2nd,no
9783,g6,4,3rd,no
9783,g2,3,4th,no
9784,g7,8,1st,no
9784,g9,7,2nd,no
9784,g3,3,3rd,no
9784,g6,2,4th,no
9785,g7,8,1st,no
9785,g9,7,2nd,no
9785,g6,4,3rd,no
9785,g4,1,4th,no
9786,g8,8,1st,no
9786,g1,6,2nd,no
9786,g2,3,3rd,no
9786,g9,2,4th,no
9787,g8,7,1st,no
9787,g3,6,2nd,no
9787,g1,4,3rd,no
9787,g9,2,4th,no
9788,g3,6,1st,no
9788,g2,5,2nd,no
9788,g8,5,2nd,no
9788,g9,3,4th,no
9789,g8,8,1st,no
9789,g1,7,2nd,no
9789,g4,2,3rd,no
9789,g9,2,3rd,no
9790,g8,10,1st,no
9790,g2,6,2nd,no
9790,g4,2,3rd,no
9790,g9,1,4th,no
9791,g3,7,1st,no
9791,g8,5,2nd,no
9791,g9,5,2nd,no
9791,g4,3,4th,no
9792,g8,8,1st,no
9792,g1,5,2nd,no
9792,g9,5,2nd,no
9792,g6,2,4th,no
9793,g8,9,1st,no
9793,g2,5,2nd,no
9793,g6,4,3rd,no
9793,g9,2,4th,no
9794,g8,8,1st,no
9794,g9,6,2nd,no
9794,g3,5,3rd,no
9794,g6,1,4th,no
9795,g8,10,1st,no
9795,g4,4,2nd,no
9795,g9,4,2nd,no
9795,g6,2,4th,no
9796,g8,11,1st,no
9796,g7,4,2nd,no
9796,g9,4,2nd,no
9796,g1,1,4th,no
9797,g2,9,1st,no
9797,g8,5,2nd,no
9797,g7,3,3rd,no
9797,g9,3,3rd,no
9798,g7,7,1st,no
9798,g8,7,1st,no
9798,g3,3,3rd,no
9798,g9,3,3rd,no
9799,g8,10,1st,no
9799,g9,4,2nd,no
9799,g7,3,3rd,no
9799,g4,2,4th,no
9800,g8,9,1st,no
9800,g9,5,2nd,no
9800,g6,3,3rd,no
9800,g7,3,3rd,no
9801,g2,35,1st,no
9801,g3,31,2nd,no
9801,g1,22,3rd,no
9801,g4,13,4th,no
9802,g2,38,1st,no
9802,g3,24,2nd,no
9802,g6,21,3rd,no
9802,g1,18,4th,no
9803,g2,45,1st,no
9803,g1,31,2nd,no
9803,g6,24,3rd,no
9803,g4,1,4th,no
9804,g3,40,1st,no
9804,g6,28,2nd,no
9804,g1,26,3rd,no
9804,g4,7,4th,no
9805,g3,41,1st,no
9805,g2,24,2nd,no
9805,g6,21,3rd,no
9805,g4,15,4th,no
9806,g3,35,1st,no
9806,g2,34,2nd,no
9806,g1,30,3rd,no
9806,g7,1,4th,no
9807,g2,47,1st,no
9807,g4,32,2nd,no
9807,g1,22,3rd,no
9807,g7,0,4th,no
9808,g3,51,1st,no
9808,g1,33,2nd,no
9808,g4,17,3rd,no
9808,g7,0,4th,no
9809,g3,55,1st,no
9809,g4,27,2nd,no
9809,g2,19,3rd,no
9809,g7,0,4th,no
9810,g2,58,1st,no
9810,g6,23,2nd,no
9810,g1,20,3rd,no
9810,g7,0,4th,no
9811,g6,37,1st,no
9811,g3,34,2nd,no
9811,g1,29,3rd,no
9811,g7,1,4th,no
9812,g3,64,1st,no
9812,g6,25,2nd,no
9812,g2,12,3rd,no
9812,g7,0,4th,no
9813,g1,52,1st,no
9813,g6,33,2nd,no
9813,g4,16,3rd,no
9813,g7,0,4th,no
9814,g4,42,1st,no
9814,g6,34,2nd,no
9814,g2,25,3rd,no
9814,g7,0,4th,no
9815,g3,46,1st,no
9815,g6,41,2nd,no
9815,g4,14,3rd,no
9815,g7,0,4th,no
9816,g8,36,1st,no
9816,g3,24,2nd,no
9816,g1,22,3rd,no
9816,g2,19,4th,no
9817,g2,37,1st,no
9817,g8,32,2nd,no
9817,g1,29,3rd,no
9817,g4,2,4th,no
9818,g3,45,1st,no
9818,g8,27,2nd,no
9818,g1,18,3rd,no
9818,g4,11,4th,no
9819,g3,41,1st,no
9819,g2,28,2nd,no
9819,g8,20,3rd,no
9819,g4,12,4th,no
9820,g2,39,1st,no
9820,g8,29,2nd,no
9820,g6,25,3rd,no
9820,g1,8,4th,no
9821,g3,35,1st,no
9821,g6,23,2nd,no
9821,g1,22,3rd,no
9821,g8,21,4th,no
9822,g3,33,1st,no
9822,g2,28,2nd,no
9822,g8,22,3rd,no
9822,g6,18,4th,no
9823,g8,39,1st,no
9823,g6,26,2nd,no
9823,g4,23,3rd,no
9823,g1,13,4th,no
9824,g2,43,1st,no
9824,g8,24,2nd,no
9824,g6,18,3rd,no
9824,g4,16,4th,no
9825,g3,33,1st,no
9825,g4,25,2nd,no
9825,g8,24,3rd,no
9825,g6,18,4th,no
9826,g2,58,1st,no
9826,g8,26,2nd,no
9826,g1,14,3rd,no
9826,g7,2,4th,no
9827,g8,47,1st,no
9827,g3,42,2nd,no
9827,g1,7,3rd,no
9827,g7,5,4th,no
9828,g8,36,1st,no
9828,g7,30,2nd,no
9828,g2,22,3rd,no
9828,g3,13,4th,no
9829,g8,39,1st,no
9829,g7,26,2nd,no
9829,g1,20,3rd,no
9829,g4,15,4th,no
9830,g8,41,1st,no
9830,g4,23,2nd,no
9830,g7,23,2nd,no
9830,g2,13,4th,no
9831,g3,54,1st,no
9831,g8,29,2nd,no
9831,g4,18,3rd,no
9831,g7,0,4th,no
9832,g6,44,1st,no
9832,g8,38,2nd,no
9832,g1,12,3rd,no
9832,g7,6,4th,no
9833,g8,32,1st,no
9833,g7,31,2nd,no
9833,g2,24,3rd,no
9833,g6,14,4th,no
9834,g8,38,1st,no
9834,g3,37,2nd,no
9834,g6,25,3rd,no
9834,g7,1,4th,no
9835,g8,58,1st,no
9835,g4,25,2nd,no
9835,g6,12,3rd,no
9835,g7,6,4th,no
9836,g3,47,1st,no
9836,g9,25,2nd,no
9836,g2,16,3rd,no
9836,g1,13,4th,no
9837,g2,37,1st,no
9837,g9,36,2nd,no
