game,name,score,place,timeout
4592,g2,128,2nd,no
4594,g4,45,4th,no
4594,g6,119,3rd,no
4594,g9,152,2nd,no
4595,g3,121,2nd,no
4597,g3,123,3rd,no
4597,g7,72,4th,no
4597,g9,135,2nd,no
4598,g2,157,1st,no
4598,g3,129,3rd,no
4598,g7,81,4th,no
4598,g9,132,2nd,no
4599,g1,131,3rd,no
4600,g4,78,4th,no
4600,g7,142,2nd,no
4600,g9,121,3rd,no
4601,g3,156,1st,no
4601,g4,81,4th,no
4601,g7,117,3rd,no
4601,g9,145,2nd,no
4602,g1,139,1st,no
4602,g6,126,2nd,no
4602,g7,110,4th,no
4602,g9,124,3rd,no
4603,g2,140,1st,no
4603,g6,113,4th,no
4603,g7,128,2nd,no
4603,g9,119,3rd,no
4604,g3,112,4th,no
4604,g6,119,2nd,no
4604,g7,113,3rd,no
4604,g9,155,1st,no
4605,g4,91,4th,no
4606,g2,125,3rd,no
4606,g8,71,4th,no
4606,g9,134,2nd,no
4607,g1,131,2nd,no
4607,g3,100,3rd,no
4607,g8,97,4th,no
4607,g9,172,1st,no
4608,g2,65,4th,no
4610,g4,47,4th,no
4610,g8,125,3rd,no
4610,g9,160,2nd,no
4611,g3,146,2nd,no
4612,g6,98,3rd,no
4612,g8,86,4th,no
4612,g9,151,2nd,no
4613,g2,135,2nd,no
4614,g6,49,4th,no
4614,g8,99,3rd,no
4614,g9,185,1st,no
4615,g4,101,4th,no
4616,g7,73,4th,no
4616,g8,162,2nd,no
4616,g9,85,3rd,no
4617,g2,145,1st,no
4617,g7,135,2nd,no
4617,g8,100,4th,no
4617,g9,119,3rd,no
4618,g3,129,2nd,no
4618,g7,105,4th,no
4618,g8,128,3rd,no
4618,g9,137,1st,no
4619,g4,105,3rd,no
4620,g7,110,4th,no
4620,g8,130,2nd,no
4620,g9,143,1st,no
5461,g1,10,1st,no
5602,g2,29,2nd,no
5602,g3,21,3rd,no
5602,g6,30,1st,no
5603,g1,23,3rd,no
5603,g2,49,1st,no
5603,g4,3,4th,no
5603,g6,26,2nd,no
5604,g1,35,1st,no
5606,g2,15,4th,no
5606,g3,35,1st,no
5606,g7,20,3rd,no
5607,g1,33,2nd,no
5608,g3,44,1st,no
5608,g4,16,3rd,no
5608,g7,14,4th,no
5609,g2,35,1st,no
5610,g2,24,2nd,no
5610,g6,37,1st,no
5610,g7,18,4th,no
5611,g1,24,3rd,no
5611,g3,27,2nd,no
5611,g6,32,1st,no
5611,g7,17,4th,no
5612,g2,37,1st,no
5612,g3,23,2nd,no
5612,g6,18,4th,no
5612,g7,23,2nd,no
5613,g1,41,1st,no
5613,g4,3,4th,no
5613,g6,33,2nd,no
5613,g7,24,3rd,no
5614,g2,52,1st,no
5615,g4,26,2nd,no
5615,g6,29,1st,no
5615,g7,22,4th,no
5616,g1,26,2nd,no
5617,g2,45,1st,no
5617,g4,3,4th,no
5617,g8,27,2nd,no
5618,g1,35,1st,no
5620,g2,42,1st,no
5620,g6,19,3rd,no
5620,g8,26,2nd,no
5621,g1,26,2nd,no
5621,g3,32,1st,no
5621,g6,16,4th,no
5621,g8,26,2nd,no
5622,g2,29,2nd,no
5622,g3,18,4th,no
5622,g6,34,1st,no
5622,g8,20,3rd,no
5623,g1,36,2nd,no
5623,g4,9,4th,no
5623,g6,18,3rd,no
5623,g8,38,1st,no
5624,g2,44,1st,no
5627,g3,47,1st,no
5627,g7,5,4th,no
5627,g8,35,2nd,no
5628,g2,17,4th,no
5628,g3,24,3rd,no
5628,g7,33,1st,no
5628,g8,26,2nd,no
5629,g1,40,2nd,no
5630,g4,11,4th,no
5630,g7,34,1st,no
5630,g8,23,3rd,no
5631,g3,71,1st,no
5633,g6,26,2nd,no
5633,g7,20,4th,no
5633,g8,31,1st,no
5634,g3,40,1st,no
5635,g6,34,1st,no
5635,g7,33,2nd,no
5635,g8,22,3rd,no
5636,g1,17,4th,no
5636,g2,26,2nd,no
5636,g3,21,3rd,no
5636,g9,36,1st,no
5637,g1,38,1st,no
5641,g3,33,1st,no
5641,g6,28,2nd,no
5641,g9,18,4th,no
5642,g2,25,2nd,no
5642,g3,25,2nd,no
5642,g6,30,1st,no
5642,g9,21,4th,no
5643,g1,39,1st,no
5643,g4,5,4th,no
5643,g6,20,3rd,no
5643,g9,36,2nd,no
5644,g2,43,1st,no
5644,g4,7,4th,no
5644,g6,29,2nd,no
5644,g9,22,3rd,no
5645,g3,44,1st,no
5648,g3,25,3rd,no
5648,g7,28,1st,no
5648,g9,26,2nd,no
5649,g1,42,1st,no
5651,g4,17,4th,no
5651,g7,30,1st,no
5651,g9,26,3rd,no
5652,g1,33,1st,no
5653,g6,31,1st,no
5653,g7,19,4th,no
5653,g9,26,2nd,no
5654,g3,39,1st,no
5655,g6,31,1st,no
5655,g7,29,2nd,no
5655,g9,27,3rd,no
5656,g1,28,2nd,no
5656,g2,31,1st,no
5656,g8,18,4th,no
5656,g9,23,3rd,no
5657,g1,38,1st,no
5659,g4,9,4th,no
5659,g8,30,2nd,no
5659,g9,33,1st,no
5660,g2,40,1st,no
5662,g6,34,1st,no
5662,g8,19,3rd,no
5662,g9,29,2nd,no
5663,g2,30,1st,no
5663,g6,28,2nd,no
5663,g8,27,3rd,no
5663,g9,16,4th,no
5664,g3,41,1st,no
5665,g6,27,1st,no
5665,g8,26,2nd,no
5665,g9,22,4th,no
5666,g1,37,2nd,no
5667,g7,4,4th,no
5667,g8,54,1st,no
5667,g9,22,2nd,no
5668,g3,29,2nd,no
5669,g7,39,1st,no
5669,g8,28,2nd,no
5669,g9,11,4th,no
5670,g6,29,2nd,no
5670,g7,30,1st,no
5670,g8,26,3rd,no
5670,g9,15,4th,no
5671,g1,46,1st,no
5675,g3,38,1st,no
5675,g4,20,3rd,no
5675,g6,13,4th,no
5676,g1,36,1st,no
5678,g3,37,1st,no
5678,g4,10,4th,no
5678,g7,28,2nd,no
5679,g2,31,2nd,no
5681,g3,25,2nd,no
5681,g6,20,4th,no
5681,g7,30,1st,no
5682,g2,31,2nd,no
5682,g3,19,3rd,no
5682,g6,19,3rd,no
5682,g7,32,1st,no
5683,g1,42,1st,no
5685,g4,13,4th,no
5685,g6,24,3rd,no
5685,g7,30,2nd,no
5686,g1,35,1st,no
5686,g2,24,2nd,no
5686,g3,20,4th,no
5686,g8,21,3rd,no
5687,g1,44,1st,no
5689,g3,41,1st,no
5689,g4,15,4th,no
5689,g8,17,3rd,no
5690,g1,30,1st,no
5690,g2,23,3rd,no
5690,g6,26,2nd,no
5690,g8,22,4th,no
5691,g1,33,1st,no
5692,g3,40,1st,no
5692,g6,21,2nd,no
5692,g8,20,3rd,no
5693,g1,31,1st,no
5693,g4,22,4th,no
5693,g6,23,3rd,no
5693,g8,24,2nd,no
5694,g2,35,1st,no
5694,g4,29,2nd,no
5694,g6,17,4th,no
5694,g8,20,3rd,no
5695,g3,48,1st,no
5696,g2,28,1st,no
5696,g7,22,4th,no
5696,g8,24,3rd,no
5697,g1,30,1st,no
5698,g3,16,4th,no
5698,g7,34,1st,no
5698,g8,20,3rd,no
5699,g1,41,1st,no
5700,g4,12,4th,no
5700,g7,29,3rd,no
5700,g8,30,1st,no
5701,g3,31,1st,no
5704,g6,27,2nd,no
5704,g7,34,1st,no
5704,g8,19,4th,no
5705,g4,25,3rd,no
5706,g2,19,4th,no
5706,g3,27,2nd,no
5706,g9,33,1st,no
5707,g1,24,3rd,no
5707,g2,43,1st,no
5707,g4,7,4th,no
5707,g9,26,2nd,no
5708,g1,29,2nd,no
5710,g2,23,3rd,no
5710,g6,28,2nd,no
5710,g9,31,1st,no
5711,g1,28,1st,no
5712,g3,21,4th,no
5712,g6,27,2nd,no
5712,g9,29,1st,no
5713,g1,30,2nd,no
5714,g4,19,4th,no
5714,g6,21,3rd,no
5714,g9,35,1st,no
5715,g3,30,2nd,no
5718,g3,26,2nd,no
5718,g7,23,3rd,no
5718,g9,33,1st,no
5719,g1,23,3rd,no
5719,g4,15,4th,no
5719,g7,25,2nd,no
5719,g9,37,1st,no
5720,g2,34,1st,no
5721,g4,19,3rd,no
5721,g7,22,2nd,no
5721,g9,40,1st,no
5722,g1,23,2nd,no
5723,g6,28,2nd,no
5723,g7,20,4th,no
5723,g9,30,1st,no
5724,g3,25,2nd,no
5725,g6,26,2nd,no
5725,g7,16,4th,no
5725,g9,38,1st,no
5726,g1,32,1st,no
5729,g4,22,2nd,no
5729,g8,16,4th,no
5729,g9,45,1st,no
5730,g2,39,1st,no
5732,g6,22,3rd,no
5732,g8,29,2nd,no
5732,g9,30,1st,no
5733,g2,26,3rd,yes
5734,g6,35,1st,no
5734,g8,19,3rd,no
5734,g9,29,2nd,no
5735,g4,22,3rd,no
5735,g6,25,2nd,no
5735,g8,22,3rd,no
5735,g9,31,1st,no
5736,g1,31,2nd,no
5739,g7,33,1st,no
5739,g8,28,2nd,no
5739,g9,22,3rd,no
5740,g6,24,2nd,no
5740,g7,20,3rd,no
5740,g8,20,3rd,no
5740,g9,36,1st,no
5741,g1,201,1st,no
5741,g2,103,3rd,no
5741,g3,157,2nd,no
5741,g4,38,4th,no
5742,g1,93,4th,no
5743,g2,188,1st,no
5743,g4,65,4th,no
5743,g6,111,3rd,no
5744,g1,136,2nd,no
5746,g2,15,3rd,no
5746,g3,276,1st,no
5746,g7,2,4th,no
5747,g1,176,1st,no
5748,g3,246,1st,no
5748,g4,66,3rd,no
5748,g7,5,4th,no
5749,g2,132,3rd,no
5749,g3,155,2nd,no
5749,g4,42,4th,no
5749,g7,171,1st,no
5750,g1,129,3rd,no
5751,g3,283,1st,no
5751,g6,49,3rd,no
5751,g7,1,4th,no
5752,g2,150,2nd,no
5753,g4,74,4th,no
5753,g6,160,2nd,no
5753,g7,77,3rd,no
5754,g2,172,1st,no
5755,g4,108,3rd,no
5755,g6,130,2nd,no
5755,g7,73,4th,no
5756,g1,124,2nd,no
5756,g2,159,1st,no
5756,g3,95,4th,no
5756,g8,121,3rd,no
5757,g1,124,3rd,no
5758,g3,131,3rd,no
5758,g4,53,4th,no
5758,g8,156,2nd,no
5759,g2,126,2nd,no
5759,g3,238,1st,no
5759,g4,17,4th,no
5759,g8,118,3rd,no
5760,g1,109,4th,no
5760,g2,142,1st,no
5760,g6,125,2nd,no
5760,g8,123,3rd,no
5761,g1,104,4th,no
5763,g4,24,4th,no
5763,g6,87,3rd,no
5763,g8,185,2nd,no
5764,g2,168,1st,no
5765,g4,96,3rd,no
5765,g6,77,4th,no
5765,g8,152,2nd,no
5766,g1,89,3rd,no
5768,g3,157,2nd,no
5768,g7,18,4th,no
5768,g8,173,1st,no
5769,g1,149,2nd,no
5769,g4,57,3rd,no
5769,g7,4,4th,no
5769,g8,289,1st,no
5770,g2,40,4th,no
5771,g4,91,3rd,no
5771,g7,3,4th,no
5771,g8,150,2nd,no
5772,g1,82,4th,no
5774,g6,76,2nd,no
5774,g7,11,4th,no
5774,g8,43,3rd,no
5775,g4,93,3rd,no
5777,g2,182,1st,no
5777,g4,21,4th,no
5777,g9,169,2nd,no
5778,g1,125,3rd,no
5778,g3,170,2nd,no
5778,g4,23,4th,no
5778,g9,181,1st,no
5779,g2,122,3rd,no
5780,g2,134,2nd,no
5780,g6,129,3rd,no
5780,g9,91,4th,no
5781,g1,122,2nd,no
5784,g4,34,4th,no
5784,g6,99,3rd,no
5784,g9,107,2nd,no
5785,g3,173,1st,no
5785,g4,50,4th,no
5785,g6,111,3rd,no
5785,g9,166,2nd,no
5786,g1,124,3rd,no
5791,g4,119,3rd,no
5791,g7,4,4th,no
5791,g9,152,2nd,no
5792,g1,76,4th,no
5794,g6,107,3rd,no
5794,g7,13,4th,no
5794,g9,178,2nd,no
5795,g4,139,1st,no
5795,g6,99,4th,no
5795,g7,132,2nd,no
5795,g9,130,3rd,no
5796,g1,128,2nd,no
5797,g3,187,1st,no
5797,g8,36,4th,no
5797,g9,130,3rd,no
5798,g2,120,4th,no
5800,g4,45,4th,no
5800,g8,143,2nd,no
5800,g9,131,3rd,no
5801,g3,152,1st,no
5801,g4,70,4th,no
5801,g8,140,2nd,no
5801,g9,137,3rd,no
5802,g1,137,1st,no
5803,g6,101,3rd,no
5803,g8,131,2nd,no
5803,g9,101,3rd,no
5804,g3,164,1st,no
5804,g6,101,4th,no
5804,g8,116,3rd,no
5804,g9,119,2nd,no
5805,g4,93,4th,no
5806,g7,127,3rd,no
5806,g8,137,2nd,no
5806,g9,141,1st,no
5807,g2,52,4th,no
5808,g7,3,4th,no
5808,g8,197,2nd,no
5808,g9,100,3rd,no
5809,g4,101,2nd,no
5809,g7,13,4th,no
5809,g8,293,1st,no
5809,g9,92,3rd,no
5810,g6,38,4th,no
5811,g2,81,4th,no
5811,g3,151,2nd,no
5811,g4,113,3rd,no
5812,g1,139,3rd,no
5814,g3,161,2nd,no
5814,g4,70,4th,no
5814,g6,82,3rd,no
5815,g2,162,2nd,no
5815,g3,192,1st,no
5815,g4,67,4th,no
5815,g6,78,3rd,no
5816,g1,157,1st,no
5816,g2,132,2nd,no
5816,g3,90,4th,no
5816,g7,121,3rd,no
5817,g1,123,3rd,no
5818,g3,164,3rd,no
5818,g4,168,1st,no
5818,g7,2,4th,no
5819,g2,104,3rd,no
5821,g3,99,4th,no
5821,g6,113,3rd,no
5821,g7,126,2nd,no
5822,g2,97,4th,no
5823,g4,92,4th,no
5823,g6,112,3rd,no
5823,g7,114,2nd,no
5824,g2,148,2nd,no
5825,g4,74,4th,no
5825,g6,109,3rd,no
5825,g7,125,2nd,no
5826,g1,173,1st,no
5826,g2,73,4th,no
5826,g3,143,2nd,no
5826,g8,110,3rd,no
5827,g1,131,2nd,no
5828,g3,138,3rd,no
5828,g4,13,4th,no
5828,g8,164,2nd,no
5829,g2,145,2nd,no
5831,g3,97,4th,no
5831,g6,110,3rd,no
5831,g8,121,2nd,no
5832,g2,137,2nd,no
5833,g4,72,4th,no
5833,g6,124,3rd,no
5833,g8,139,2nd,no
5834,g2,154,1st,no
5834,g4,128,2nd,no
5834,g6,104,4th,no
5834,g8,114,3rd,no
5835,g3,137,2nd,no
5835,g4,149,1st,no
5835,g6,116,3rd,no
5835,g8,97,4th,no
5836,g1,125,2nd,no
5837,g3,120,3rd,no
5837,g7,135,1st,no
5837,g8,115,4th,no
5838,g2,105,3rd,no
5839,g4,108,4th,no
5839,g7,144,1st,no
5839,g8,110,3rd,no
5840,g2,125,3rd,no
5842,g6,112,3rd,no
5842,g7,110,4th,no
5842,g8,134,2nd,no
5843,g2,131,2nd,no
5844,g6,104,3rd,no
5844,g7,77,4th,no
5844,g8,138,2nd,no
5845,g4,122,3rd,no
5846,g2,53,4th,no
5846,g3,147,2nd,no
5846,g9,134,3rd,no
5847,g1,133,3rd,no
5848,g3,113,3rd,no
5848,g4,63,4th,no
5848,g9,160,2nd,no
5849,g2,160,2nd,no
5849,g3,111,3rd,no
5849,g4,55,4th,no
5849,g9,173,1st,no
5850,g1,161,1st,no
5850,g2,115,3rd,no
5850,g6,107,4th,no
5850,g9,116,2nd,no
5851,g1,105,4th,no
5854,g4,67,4th,no
5854,g6,105,3rd,no
5854,g9,173,1st,no
5855,g3,135,2nd,no
5855,g4,85,4th,no
5855,g6,113,3rd,no
5855,g9,166,1st,no
5856,g1,107,4th,no
5860,g4,80,4th,no
5860,g7,131,3rd,no
5860,g9,139,2nd,no
5861,g3,123,3rd,no
5862,g6,133,2nd,no
5862,g7,105,4th,no
5862,g9,119,3rd,no
5863,g2,134,2nd,no
5863,g6,137,1st,no
5863,g7,100,4th,no
5863,g9,129,3rd,no
5864,g3,92,4th,no
5864,g6,118,3rd,no
5864,g7,145,1st,no
5864,g9,145,1st,no
5865,g4,89,4th,no
5866,g2,94,4th,no
5866,g8,97,3rd,no
5866,g9,168,1st,no
5867,g1,130,2nd,no
5870,g4,72,4th,no
5870,g8,109,3rd,no
5870,g9,169,1st,no
5871,g3,120,3rd,no
5872,g6,118,3rd,no
5872,g8,95,4th,no
5872,g9,132,2nd,no
5873,g2,143,2nd,no
5873,g6,108,3rd,no
5873,g8,100,4th,no
5873,g9,149,1st,no
5874,g3,95,4th,no
5877,g7,138,2nd,no
5877,g8,109,3rd,no
5877,g9,100,4th,no
5878,g3,121,3rd,no
5878,g7,111,4th,no
5878,g8,123,2nd,no
5878,g9,145,1st,no
5879,g4,97,4th,no
5880,g7,165,1st,no
5880,g8,109,3rd,no
5880,g9,125,2nd,no
6721,g1,5,2nd,no
6862,g2,35,1st,no
6862,g3,15,4th,no
6862,g6,32,2nd,no
6863,g1,45,1st,no
6865,g3,48,1st,no
6865,g4,14,4th,no
6865,g6,21,2nd,no
6866,g1,30,2nd,no
6866,g2,20,3rd,no
6866,g3,50,1st,no
6866,g7,0,4th,no
6867,g1,41,1st,no
6870,g2,29,1st,no
6870,g6,23,3rd,no
6870,g7,26,2nd,no
6871,g1,28,2nd,no
6871,g3,54,1st,no
6871,g6,19,3rd,no
6871,g7,0,4th,no
6872,g2,30,1st,no
6872,g3,17,4th,no
6872,g6,27,2nd,no
6872,g7,26,3rd,no
6873,g1,38,1st,no
6873,g4,12,4th,no
6873,g6,29,2nd,no
6873,g7,22,3rd,no
6874,g2,48,1st,no
6875,g4,17,4th,no
6875,g6,33,1st,no
6875,g7,20,3rd,no
6876,g1,36,1st,no
6877,g2,43,1st,no
6877,g4,8,4th,no
6877,g8,31,2nd,no
6878,g1,22,3rd,no
6879,g3,48,1st,no
6879,g4,14,4th,no
6879,g8,22,2nd,no
6880,g1,22,4th,no
6880,g2,26,2nd,no
6880,g6,25,3rd,no
6880,g8,28,1st,no
6881,g1,35,1st,no
6882,g3,31,1st,no
6882,g6,28,2nd,no
6882,g8,23,3rd,no
6883,g1,40,1st,no
6883,g4,16,4th,no
6883,g6,18,3rd,no
6883,g8,27,2nd,no
6884,g2,45,1st,no
6884,g4,8,4th,no
6884,g6,13,3rd,no
6884,g8,35,2nd,no
6885,g3,52,1st,no
6886,g2,35,2nd,no
6886,g7,17,3rd,no
6886,g8,42,1st,no
6887,g1,11,3rd,no
6887,g3,44,1st,no
6887,g7,1,4th,no
6887,g8,44,1st,no
6888,g2,23,3rd,no
6888,g3,36,1st,no
6888,g7,10,4th,no
6888,g8,31,2nd,no
6889,g1,30,2nd,no
6890,g4,22,3rd,no
6890,g7,34,1st,no
6890,g8,32,2nd,no
6891,g3,71,1st,no
6892,g6,31,1st,no
6892,g7,24,3rd,no
6892,g8,30,2nd,no
6893,g2,22,3rd,no
6893,g6,25,2nd,no
6893,g7,32,1st,no
6893,g8,21,4th,no
6894,g3,30,2nd,no
6896,g2,38,1st,no
6896,g3,22,3rd,no
6896,g9,29,2nd,no
6897,g1,44,1st,no
6902,g3,19,4th,no
6902,g6,41,1st,no
6902,g9,21,2nd,no
6903,g1,41,1st,no
6904,g4,7,4th,no
6904,g6,27,3rd,no
6904,g9,35,1st,no
6905,g3,51,1st,no
6907,g3,31,2nd,no
6907,g7,18,3rd,no
6907,g9,33,1st,no
6908,g2,22,3rd,no
6908,g3,20,4th,no
6908,g7,28,2nd,no
6908,g9,30,1st,no
6909,g1,29,1st,no
6909,g4,16,4th,no
6909,g7,27,3rd,no
6909,g9,29,1st,no
6910,g2,36,1st,no
6910,g4,12,4th,no
6910,g7,32,2nd,no
6910,g9,20,3rd,no
6911,g3,46,1st,no
6914,g6,39,1st,no
6914,g7,22,3rd,no
6914,g9,26,2nd,no
6915,g4,23,4th,no
6916,g2,32,1st,no
6916,g8,31,2nd,no
6916,g9,24,3rd,no
6917,g1,35,2nd,no
6918,g3,46,1st,no
6918,g8,3,4th,no
6918,g9,25,3rd,no
6919,g1,40,1st,no
6919,g4,9,4th,no
6919,g8,21,3rd,no
6919,g9,30,2nd,no
6920,g2,45,1st,no
6922,g6,30,1st,no
6922,g8,21,4th,no
6922,g9,25,2nd,no
6923,g2,44,1st,no
6924,g6,30,1st,no
6924,g8,26,2nd,no
6924,g9,23,3rd,no
6925,g4,28,1st,no
6925,g6,26,3rd,no
6925,g8,27,2nd,no
6925,g9,19,4th,no
6926,g1,31,2nd,no
6927,g7,29,2nd,no
6927,g8,31,1st,no
6927,g9,18,4th,no
6928,g3,60,1st,no
6929,g7,30,2nd,no
6929,g8,35,1st,no
6929,g9,16,4th,no
6930,g6,28,2nd,no
6930,g7,20,3rd,no
6930,g8,35,1st,no
6930,g9,17,4th,no
6931,g1,31,2nd,no
6933,g2,35,1st,no
6933,g4,18,3rd,no
6933,g6,17,4th,no
6934,g1,41,1st,no
6937,g2,34,1st,no
6937,g4,10,4th,no
6937,g7,31,2nd,no
6938,g1,37,1st,no
6940,g2,25,2nd,no
6940,g6,28,1st,no
6940,g7,25,2nd,no
6941,g1,29,2nd,no
6941,g3,17,4th,no
6941,g6,31,1st,no
6941,g7,24,3rd,no
6942,g2,32,1st,no
6942,g3,16,4th,no
6942,g6,24,3rd,no
6942,g7,28,2nd,no
6943,g1,36,1st,no
6945,g4,19,4th,no
6945,g6,24,2nd,no
6945,g7,36,1st,no
6946,g1,34,1st,no
6949,g3,41,1st,no
6949,g4,12,4th,no
6949,g8,17,3rd,no
6950,g1,40,1st,no
6952,g3,35,1st,no
6952,g6,18,4th,no
6952,g8,26,2nd,no
6953,g1,38,1st,no
6954,g4,33,1st,no
6954,g6,29,2nd,no
6954,g8,20,3rd,no
6955,g3,48,1st,no
6958,g3,23,2nd,no
6958,g7,37,1st,no
6958,g8,20,3rd,no
6959,g1,42,1st,no
6965,g6,30,1st,no
6965,g7,29,2nd,no
6965,g8,24,3rd,no
6966,g1,33,1st,no
6970,g2,24,2nd,no
6970,g6,19,4th,no
6970,g9,34,1st,no
6971,g1,27,2nd,no
6971,g3,18,3rd,no
6971,g6,17,4th,no
6971,g9,39,1st,no
6972,g2,30,1st,no
6972,g3,15,4th,no
6972,g6,25,3rd,no
6972,g9,30,1st,no
6973,g1,43,1st,no
6975,g4,15,4th,no
6975,g6,22,3rd,no
6975,g9,40,1st,no
6976,g1,28,2nd,no
6976,g2,31,1st,no
6976,g7,17,4th,no
6976,g9,24,3rd,no
6977,g1,32,1st,no
6979,g4,21,4th,no
6979,g7,22,3rd,no
6979,g9,34,1st,no
6980,g2,42,1st,no
6982,g6,18,4th,no
6982,g7,22,3rd,no
6982,g9,34,1st,no
6983,g2,35,1st,no
6985,g6,23,2nd,no
6985,g7,20,4th,no
6985,g9,36,1st,no
6986,g1,28,2nd,no
6986,g2,29,1st,no
6986,g8,18,4th,no
6986,g9,26,3rd,no
6987,g1,34,1st,no
6988,g3,24,2nd,no
6988,g8,23,3rd,no
6988,g9,37,1st,no
6989,g1,28,2nd,no
6989,g4,14,4th,no
6989,g8,31,1st,no
6989,g9,28,2nd,no
6990,g2,29,2nd,no
6990,g4,18,4th,no
6990,g8,30,1st,no
6990,g9,23,3rd,no
6991,g3,36,1st,no
6992,g6,25,3rd,no
6992,g8,15,4th,no
6992,g9,30,2nd,no
6993,g2,37,1st,no
6996,g7,25,2nd,no
6996,g8,22,3rd,no
6996,g9,40,1st,no
6997,g2,29,1st,no
6999,g7,29,2nd,no
6999,g8,18,4th,no
6999,g9,34,1st,no
7000,g6,22,3rd,no
7000,g7,19,4th,no
7000,g8,29,2nd,no
7000,g9,31,1st,no
7001,g1,166,1st,no
7001,g2,158,2nd,no
7001,g3,130,3rd,no
7001,g4,46,4th,no
7002,g1,130,2nd,no
7002,g2,136,1st,no
7002,g3,121,3rd,no
7002,g6,113,4th,no
7003,g1,93,3rd,no
7004,g3,236,1st,no
7004,g4,19,4th,no
7004,g6,110,3rd,no
7005,g2,124,2nd,no
7008,g3,259,1st,no
7008,g4,63,3rd,no
7008,g7,0,4th,no
7009,g2,159,2nd,no
7009,g3,246,1st,no
7009,g4,83,3rd,no
7009,g7,11,4th,no
7010,g1,148,3rd,no
7014,g4,29,4th,no
7014,g6,124,2nd,no
7014,g7,117,3rd,no
7015,g3,173,1st,no
7015,g4,98,3rd,no
7015,g6,138,2nd,no
7015,g7,91,4th,no
7016,g1,121,3rd,no
7016,g2,150,2nd,no
7016,g3,189,1st,no
7016,g8,39,4th,no
7017,g1,112,3rd,no
7018,g3,158,1st,no
7018,g4,65,4th,no
7018,g8,127,3rd,no
7019,g2,111,3rd,no
7019,g3,235,1st,no
7019,g4,24,4th,no
7019,g8,129,2nd,no
7020,g1,75,4th,no
7024,g4,72,4th,no
7024,g6,83,3rd,no
7024,g8,114,2nd,no
7025,g3,212,1st,no
7025,g4,104,2nd,no
7025,g6,85,4th,no
7025,g8,98,3rd,no
7026,g1,87,4th,no
7027,g3,209,1st,no
7027,g7,21,4th,no
7027,g8,154,2nd,no
7028,g2,60,3rd,no
7029,g4,43,3rd,no
7029,g7,5,4th,no
7029,g8,297,1st,no
7030,g2,39,4th,no
7031,g4,106,3rd,no
7031,g7,12,4th,no
7031,g8,197,1st,no
7032,g1,141,3rd,no
7032,g6,31,4th,no
7032,g7,167,1st,no
7032,g8,160,2nd,no
7033,g2,142,2nd,no
7034,g6,50,3rd,no
7034,g7,37,4th,no
7034,g8,78,2nd,no
7035,g4,98,3rd,no
7035,g6,66,4th,no
7035,g7,169,1st,no
7035,g8,167,2nd,no
7036,g1,85,3rd,no
7037,g2,178,1st,no
7037,g4,12,4th,no
7037,g9,138,3rd,no
7038,g1,145,3rd,no
7038,g3,148,2nd,no
7038,g4,47,4th,no
7038,g9,160,1st,no
7039,g2,135,3rd,no
7040,g2,126,3rd,no
7040,g6,136,2nd,no
7040,g9,87,4th,no
7041,g1,126,2nd,no
7041,g3,99,4th,no
7041,g6,155,1st,no
7041,g9,120,3rd,no
7042,g2,120,3rd,no
7045,g4,45,4th,no
7045,g6,94,3rd,no
7045,g9,148,2nd,no
7046,g1,116,2nd,no
7046,g2,28,4th,no
7046,g7,68,3rd,no
7046,g9,288,1st,no
7047,g1,23,3rd,no
7049,g4,48,4th,no
7049,g7,105,3rd,no
7049,g9,166,2nd,no
7050,g2,152,2nd,no
7051,g4,133,3rd,no
7051,g7,5,4th,no
7051,g9,155,2nd,no
7052,g1,163,2nd,no
7052,g6,54,4th,no
7052,g7,97,3rd,no
7052,g9,186,1st,no
7053,g2,131,2nd,no
7054,g6,100,3rd,no
7054,g7,16,4th,no
7054,g9,197,1st,no
7055,g4,127,2nd,no
7055,g6,81,4th,no
7055,g7,169,1st,no
7055,g9,122,3rd,no
7056,g1,124,3rd,no
7057,g3,78,4th,no
7057,g8,139,3rd,no
7057,g9,142,1st,no
7058,g2,140,1st,no
7060,g4,31,4th,no
7060,g8,139,3rd,no
7060,g9,147,2nd,no
7061,g3,163,1st,no
7061,g4,55,4th,no
7061,g8,148,2nd,no
7061,g9,133,3rd,no
7062,g1,120,3rd,no
7063,g6,98,4th,no
7063,g8,135,2nd,no
7063,g9,103,3rd,no
7064,g3,148,2nd,no
7064,g6,140,3rd,no
7064,g8,14,4th,no
7064,g9,197,1st,no
7065,g4,126,3rd,no
7066,g7,105,4th,no
7066,g8,136,1st,no
7066,g9,123,3rd,no
7067,g2,27,4th,no
7068,g7,4,4th,no
7068,g8,57,3rd,no
7068,g9,196,2nd,no
7069,g4,119,3rd,no
7069,g7,8,4th,no
7069,g8,161,2nd,no
7069,g9,212,1st,no
7070,g6,58,4th,no
7071,g2,99,3rd,no
7071,g3,160,1st,no
7071,g4,87,4th,no
7072,g1,150,1st,no
7072,g2,82,4th,no
7072,g3,118,3rd,no
7072,g6,150,1st,no
7073,g1,130,2nd,no
7074,g3,151,2nd,no
7074,g4,113,3rd,no
7074,g6,83,4th,no
7075,g2,150,2nd,no
7075,g3,186,1st,no
7075,g4,96,3rd,no
7075,g6,67,4th,no
7076,g1,148,1st,no
7076,g2,129,3rd,no
7076,g3,92,4th,no
7076,g7,130,2nd,no
